sex;salary-class;race;workclass;marital-status;occupation;education
Male;<=50K;White;Private;Married-civ-spouse;Farming-fishing;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Transport-moving;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;7th-8th
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Transport-moving;Doctorate
Male;<=50K;Asian-Pac-Islander;Private;Married-civ-spouse;Exec-managerial;Bachelors
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;White;Private;Widowed;Adm-clerical;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college
Female;<=50K;Asian-Pac-Islander;Private;Married-civ-spouse;Handlers-cleaners;11th
Male;<=50K;White;Private;Never-married;Farming-fishing;Some-college
Female;<=50K;White;State-gov;Divorced;Sales;Some-college
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;7th-8th
Female;<=50K;White;Private;Never-married;Other-service;11th
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Prof-school
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors
Male;>50K;White;Federal-gov;Married-civ-spouse;Exec-managerial;HS-grad
Male;<=50K;White;Federal-gov;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;White;Private;Divorced;Sales;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Farming-fishing;9th
Female;<=50K;White;State-gov;Never-married;Prof-specialty;Bachelors
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;HS-grad
Male;<=50K;White;Private;Never-married;Farming-fishing;9th
Female;<=50K;White;Private;Never-married;Other-service;10th
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors
Female;<=50K;White;Private;Never-married;Adm-clerical;11th
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Masters
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Some-college
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad
Male;<=50K;White;Private;Never-married;Prof-specialty;Masters
Female;<=50K;Black;Private;Separated;Other-service;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;Some-college
Female;<=50K;White;Private;Married-civ-spouse;Adm-clerical;Some-college
Female;<=50K;White;Private;Never-married;Adm-clerical;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;White;Private;Never-married;Prof-specialty;Some-college
Male;<=50K;Black;Private;Never-married;Other-service;HS-grad
Female;<=50K;White;Private;Never-married;Other-service;HS-grad
Female;<=50K;White;Private;Never-married;Other-service;Some-college
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Sales;Assoc-acdm
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;11th
Female;<=50K;White;Private;Never-married;Other-service;Some-college
Female;<=50K;Black;Federal-gov;Divorced;Exec-managerial;Bachelors
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;Bachelors
Female;>50K;White;Local-gov;Married-civ-spouse;Transport-moving;HS-grad
Male;>50K;White;Local-gov;Married-civ-spouse;Prof-specialty;Masters
Male;<=50K;Black;State-gov;Never-married;Prof-specialty;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;White;Private;Never-married;Farming-fishing;HS-grad
Female;<=50K;White;Private;Never-married;Other-service;10th
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;HS-grad
Male;<=50K;White;State-gov;Never-married;Tech-support;Masters
Male;<=50K;White;Self-emp-not-inc;Never-married;Craft-repair;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Adm-clerical;Masters
Male;<=50K;White;Private;Divorced;Craft-repair;HS-grad
Male;<=50K;White;Local-gov;Never-married;Prof-specialty;Bachelors
Male;>50K;White;Local-gov;Married-civ-spouse;Tech-support;Some-college
Female;<=50K;Amer-Indian-Eskimo;Private;Divorced;Machine-op-inspct;Assoc-acdm
Female;<=50K;Black;Private;Divorced;Machine-op-inspct;Some-college
Female;<=50K;White;Private;Never-married;Sales;11th
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;HS-grad
Female;<=50K;White;Private;Divorced;Craft-repair;HS-grad
Male;<=50K;White;Private;Never-married;Tech-support;Masters
Male;>50K;Asian-Pac-Islander;Private;Married-civ-spouse;Other-service;Assoc-voc
Male;<=50K;White;Local-gov;Married-civ-spouse;Adm-clerical;Some-college
Male;<=50K;White;Private;Separated;Craft-repair;HS-grad
Male;<=50K;White;Private;Never-married;Tech-support;HS-grad
Male;<=50K;White;Local-gov;Never-married;Protective-serv;Some-college
Male;<=50K;Black;Private;Never-married;Adm-clerical;HS-grad
Female;<=50K;White;Private;Never-married;Prof-specialty;11th
Female;<=50K;White;Private;Never-married;Prof-specialty;Some-college
Male;<=50K;White;Private;Never-married;Other-service;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;>50K;White;State-gov;Married-civ-spouse;Prof-specialty;Masters
Female;<=50K;Black;State-gov;Married-civ-spouse;Exec-managerial;Some-college
Female;<=50K;White;Private;Divorced;Adm-clerical;Some-college
Male;<=50K;White;Self-emp-not-inc;Never-married;Exec-managerial;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Doctorate
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors
Male;<=50K;White;State-gov;Married-civ-spouse;Protective-serv;Bachelors
Male;>50K;Black;Federal-gov;Married-civ-spouse;Adm-clerical;Some-college
Female;<=50K;White;Private;Divorced;Craft-repair;11th
Male;>50K;White;State-gov;Divorced;Protective-serv;Some-college
Female;<=50K;Black;Private;Divorced;Adm-clerical;Some-college
Female;<=50K;White;Private;Never-married;Exec-managerial;Some-college
Female;<=50K;White;Private;Never-married;Sales;HS-grad
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Farming-fishing;Some-college
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Tech-support;Some-college
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;Assoc-voc
Male;<=50K;White;Private;Never-married;Transport-moving;Some-college
Female;<=50K;White;Private;Never-married;Other-service;11th
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Some-college
Female;<=50K;White;Private;Never-married;Other-service;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;White;Private;Widowed;Prof-specialty;HS-grad
Male;>50K;White;Local-gov;Married-civ-spouse;Prof-specialty;Bachelors
Male;<=50K;White;Private;Never-married;Craft-repair;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Assoc-acdm
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Assoc-voc
Female;<=50K;Black;Private;Never-married;Other-service;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;White;Private;Never-married;Adm-clerical;Assoc-acdm
Male;<=50K;Black;Private;Never-married;Craft-repair;HS-grad
Female;<=50K;White;Private;Never-married;Sales;Bachelors
Male;<=50K;White;State-gov;Never-married;Exec-managerial;Some-college
Female;>50K;White;Self-emp-inc;Never-married;Exec-managerial;Bachelors
Male;<=50K;White;Local-gov;Married-civ-spouse;Exec-managerial;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Sales;Bachelors
Female;<=50K;White;Federal-gov;Never-married;Exec-managerial;HS-grad
Male;<=50K;White;Private;Divorced;Transport-moving;HS-grad
Female;<=50K;White;Federal-gov;Divorced;Adm-clerical;Masters
Male;<=50K;Black;Private;Never-married;Other-service;Some-college
Female;<=50K;Black;Private;Never-married;Other-service;HS-grad
Female;>50K;White;Private;Widowed;Adm-clerical;HS-grad
Female;<=50K;White;Private;Divorced;Adm-clerical;HS-grad
Female;<=50K;Black;Private;Separated;Machine-op-inspct;10th
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;HS-grad
Female;<=50K;White;Private;Never-married;Other-service;HS-grad
Male;<=50K;Amer-Indian-Eskimo;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;HS-grad
Male;>50K;White;Federal-gov;Married-civ-spouse;Exec-managerial;HS-grad
Male;<=50K;White;Private;Never-married;Other-service;12th
Female;<=50K;Black;Private;Divorced;Tech-support;Assoc-voc
Male;>50K;White;Private;Married-civ-spouse;Other-service;Assoc-voc
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;Some-college
Female;>50K;White;Private;Divorced;Prof-specialty;Prof-school
Male;>50K;White;Local-gov;Never-married;Craft-repair;Bachelors
Male;<=50K;Black;Local-gov;Divorced;Prof-specialty;Masters
Female;<=50K;White;Private;Never-married;Adm-clerical;HS-grad
Female;<=50K;Black;Private;Divorced;Adm-clerical;Assoc-voc
Male;>50K;White;Private;Married-civ-spouse;Sales;Masters
Male;<=50K;White;Private;Never-married;Handlers-cleaners;11th
Female;<=50K;Black;Federal-gov;Never-married;Adm-clerical;Some-college
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;9th
Male;>50K;White;Private;Never-married;Exec-managerial;Masters
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors
Female;>50K;White;Private;Never-married;Exec-managerial;Some-college
Male;>50K;White;Private;Married-civ-spouse;Sales;Bachelors
Male;<=50K;White;Private;Never-married;Other-service;10th
Male;<=50K;White;Private;Married-civ-spouse;Other-service;Assoc-voc
Female;<=50K;White;Local-gov;Widowed;Adm-clerical;HS-grad
Male;<=50K;White;Private;Divorced;Prof-specialty;HS-grad
Female;<=50K;White;Private;Divorced;Exec-managerial;Some-college
Female;<=50K;White;Private;Never-married;Sales;HS-grad
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors
Male;<=50K;Black;Private;Married-civ-spouse;Craft-repair;10th
Female;<=50K;Black;State-gov;Never-married;Exec-managerial;Bachelors
Male;<=50K;White;Private;Never-married;Farming-fishing;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Tech-support;Masters
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;White;Self-emp-not-inc;Widowed;Farming-fishing;10th
Male;>50K;White;Private;Married-civ-spouse;Other-service;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Sales;HS-grad
Female;<=50K;White;Private;Divorced;Exec-managerial;Masters
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad
Male;<=50K;Black;Private;Married-civ-spouse;Adm-clerical;HS-grad
Female;<=50K;White;Private;Never-married;Adm-clerical;Assoc-voc
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Masters
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;11th
Male;<=50K;Black;Private;Divorced;Machine-op-inspct;10th
Male;>50K;White;Federal-gov;Married-civ-spouse;Tech-support;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Adm-clerical;Bachelors
Male;<=50K;White;Private;Never-married;Exec-managerial;Some-college
Male;<=50K;White;Private;Never-married;Sales;Some-college
Male;<=50K;White;Private;Married-spouse-absent;Prof-specialty;Assoc-voc
Male;>50K;White;Federal-gov;Married-civ-spouse;Prof-specialty;Prof-school
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad
Male;<=50K;White;Private;Married-spouse-absent;Machine-op-inspct;5th-6th
Female;>50K;Amer-Indian-Eskimo;Self-emp-inc;Married-civ-spouse;Exec-managerial;HS-grad
Female;<=50K;White;Private;Divorced;Adm-clerical;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad
Male;>50K;White;State-gov;Married-civ-spouse;Prof-specialty;Bachelors
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;11th
Female;<=50K;White;Private;Divorced;Adm-clerical;Some-college
Female;<=50K;White;Private;Separated;Tech-support;HS-grad
Female;<=50K;Black;Private;Never-married;Machine-op-inspct;11th
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;7th-8th
Male;<=50K;White;Private;Divorced;Sales;HS-grad
Female;<=50K;White;Local-gov;Divorced;Tech-support;Some-college
Female;<=50K;White;Private;Never-married;Adm-clerical;HS-grad
Male;>50K;White;Private;Never-married;Prof-specialty;Masters
Male;<=50K;White;Private;Married-civ-spouse;Sales;Bachelors
Female;>50K;White;Federal-gov;Married-civ-spouse;Exec-managerial;Assoc-acdm
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad
Female;<=50K;White;Private;Divorced;Sales;Some-college
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college
Male;<=50K;White;Private;Divorced;Exec-managerial;HS-grad
Male;<=50K;White;Self-emp-not-inc;Never-married;Farming-fishing;HS-grad
Female;<=50K;Asian-Pac-Islander;Private;Never-married;Craft-repair;Some-college
Male;<=50K;White;Private;Never-married;Other-service;11th
Female;<=50K;White;Private;Never-married;Adm-clerical;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad
Male;<=50K;White;Private;Divorced;Sales;HS-grad
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college
Female;<=50K;White;Federal-gov;Widowed;Protective-serv;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Bachelors
Female;<=50K;White;Private;Never-married;Sales;11th
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Sales;HS-grad
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad
Female;<=50K;White;Private;Never-married;Other-service;9th
Female;<=50K;White;Private;Divorced;Sales;9th
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors
Male;<=50K;White;Local-gov;Married-civ-spouse;Protective-serv;Some-college
Male;>50K;Asian-Pac-Islander;Private;Married-civ-spouse;Prof-specialty;Doctorate
Female;<=50K;White;Private;Married-civ-spouse;Other-service;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Tech-support;Some-college
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Transport-moving;HS-grad
Female;<=50K;White;Private;Married-civ-spouse;Exec-managerial;Masters
Male;<=50K;White;Private;Divorced;Sales;Assoc-acdm
Male;<=50K;White;State-gov;Never-married;Other-service;HS-grad
Female;<=50K;White;Private;Separated;Machine-op-inspct;9th
Male;<=50K;White;State-gov;Never-married;Other-service;12th
Female;<=50K;White;Private;Divorced;Prof-specialty;Assoc-voc
Male;<=50K;White;Private;Married-civ-spouse;Farming-fishing;HS-grad
Female;<=50K;White;Private;Never-married;Prof-specialty;HS-grad
Male;<=50K;White;Local-gov;Married-civ-spouse;Transport-moving;10th
Female;<=50K;Black;Private;Never-married;Sales;Assoc-acdm
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad
Female;<=50K;White;Private;Divorced;Other-service;HS-grad
Male;<=50K;White;Private;Married-civ-spouse;Adm-clerical;HS-grad
Female;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors
Male;>50K;White;Private;Never-married;Prof-specialty;Bachelors
Female;<=50K;White;Private;Never-married;Other-service;Assoc-acdm
Male;<=50K;White;Self-emp-not-inc;Divorced;Exec-managerial;Assoc-voc
Female;<=50K;White;Private;Never-married;Sales;HS-grad
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad
Male;<=50K;White;Self-emp-not-inc;Never-married;Tech-support;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;Some-college
Female;<=50K;Black;Private;Divorced;Other-service;Some-college
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Bachelors
Female;<=50K;Black;Private;Divorced;Machine-op-inspct;Some-college
Female;<=50K;White;Private;Never-married;Prof-specialty;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;11th
Male;<=50K;White;Private;Married-civ-spouse;Other-service;11th
Female;<=50K;Black;Private;Separated;Machine-op-inspct;HS-grad
Male;>50K;White;State-gov;Married-civ-spouse;Exec-managerial;Bachelors
Female;<=50K;White;Private;Never-married;Sales;Bachelors
Male;<=50K;White;Private;Never-married;Exec-managerial;Some-college
Male;<=50K;White;Self-emp-not-inc;Married-spouse-absent;Farming-fishing;10th
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors
Female;<=50K;White;Private;Never-married;Other-service;Some-college
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Transport-moving;HS-grad
Male;<=50K;White;Private;Never-married;Craft-repair;Some-college
Female;<=50K;White;Private;Never-married;Other-service;Some-college
Male;<=50K;White;Private;Never-married;Prof-specialty;Prof-school
Female;<=50K;White;Private;Never-married;Sales;Assoc-acdm
Male;<=50K;White;Private;Never-married;Adm-clerical;Some-college
Female;<=50K;Asian-Pac-Islander;Private;Married-civ-spouse;Other-service;HS-grad
Male;<=50K;White;Local-gov;Married-civ-spouse;Craft-repair;7th-8th
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad
Male;>50K;White;Private;Married-civ-spouse;Transport-moving;Some-college
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;11th
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Prof-school
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;Some-college
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;Assoc-voc
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Sales;HS-grad
Female;>50K;White;Local-gov;Widowed;Prof-specialty;Masters
Female;<=50K;White;Self-emp-not-inc;Divorced;Exec-managerial;Some-college
Female;<=50K;White;Private;Divorced;Exec-managerial;Some-college
Male;>50K;White;Federal-gov;Married-civ-spouse;Exec-managerial;Some-college
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Some-college
Female;<=50K;White;Private;Divorced;Exec-managerial;Some-college
